Timestamp,Screen_Brightness,Screen_On,RSRP_dBm,Network_Type,WiFi_RSSI,CPU_Freq_Avg_MHz,CPU_Total%,CPU_User%,CPU_Idle%,Load1min,Load5min,Load15min,Wakelock_Count,Temperature_C
2026/2/1 14:49,43.1,1,-70,5G,,955.2,51,34,49,15.11,15.03,15.33,2,34
2026/2/1 14:50,34.9,1,-70,5G,,1008,53,35,47,16.31,15.37,15.43,2,34
2026/2/1 14:50,34.9,1,-70,5G,,1452,53,35,47,16.28,15.39,15.44,2,34
2026/2/1 14:50,34.9,1,-70,5G,,1423.2,53,35,47,16.16,15.39,15.44,2,34
2026/2/1 14:51,42.4,1,-70,5G,,1084.8,53,35,47,15.85,15.47,15.47,2,34
2026/2/1 14:51,42.4,1,-70,5G,,1056,53,35,47,15.17,15.33,15.42,2,35
2026/2/1 14:51,42.4,1,-70,5G,,1099.2,53,35,47,15.32,15.36,15.43,2,35
2026/2/1 14:52,42.4,1,-70,5G,,1075.2,53,35,47,16.69,15.72,15.55,2,34
2026/2/1 14:52,42.4,1,-70,5G,,1082.4,53,35,47,15.9,15.58,15.51,2,34
2026/2/1 14:52,42.4,1,-70,5G,,1248,53,35,47,16.31,15.67,15.54,2,34
2026/2/1 14:53,42.4,1,-70,5G,,772.8,53,35,47,15.26,15.47,15.48,2,35
2026/2/1 14:53,42.4,1,-70,5G,,890.4,52,34,48,16.01,15.62,15.52,2,35
2026/2/1 14:53,42.4,1,-70,5G,,1149.6,52,34,48,15.77,15.58,15.51,2,35
2026/2/1 14:54,42.4,1,-70,5G,,938.4,52,34,48,15.43,15.54,15.51,2,35
2026/2/1 14:54,42.4,1,-70,5G,,1264.8,52,34,48,15.45,15.54,15.51,2,35
2026/2/1 14:54,42.4,1,-70,5G,,1197.6,52,34,48,15.25,15.5,15.49,2,35
2026/2/1 14:55,42.4,1,-70,5G,,1233.6,52,34,48,15.44,15.57,15.52,2,35
2026/2/1 14:55,42.4,1,-70,5G,,1156.8,52,34,48,15.43,15.56,15.52,2,35
2026/2/1 14:55,42.4,1,-70,5G,,1147.2,52,34,48,15.43,15.56,15.52,2,35
2026/2/1 14:56,42.4,1,-70,5G,,912,52,34,48,14.77,15.31,15.43,2,35
2026/2/1 14:56,42.4,1,-70,5G,,1344,52,34,48,14.73,15.29,15.42,2,35
2026/2/1 14:56,42.4,1,-70,5G,,1768.8,52,34,48,15.15,15.37,15.45,2,35
2026/2/1 14:57,42.4,1,-70,5G,,931.2,52,34,48,14.67,15.19,15.38,2,35
2026/2/1 14:57,42.4,1,-70,5G,,1096.8,52,34,48,14.41,15.12,15.35,2,35
2026/2/1 14:57,42.4,1,-70,5G,,1216.8,52,34,48,14.41,15.12,15.35,2,35
2026/2/1 14:58,42.4,1,-70,5G,,1072.8,52,36,48,15.2,15.23,15.38,2,35
2026/2/1 14:58,42.4,1,-70,5G,,940.8,52,36,48,15.1,15.21,15.37,2,35
2026/2/1 14:58,42.4,1,-70,5G,,1130.4,52,36,48,14.93,15.17,15.36,2,35
2026/2/1 14:59,42.4,1,-70,5G,,1617.6,52,36,48,15.13,15.2,15.36,2,35
2026/2/1 14:59,42.4,1,-70,5G,,1171.2,52,36,48,15.67,15.31,15.39,2,35
2026/2/1 14:59,42.4,1,-70,5G,,1084.8,52,36,48,15.67,15.31,15.39,2,35
2026/2/1 15:00,42.4,1,-70,5G,,1272,52,36,48,15.05,15.23,15.36,2,35
2026/2/1 15:00,42.4,1,-70,5G,,1680,52,36,48,15.68,15.36,15.4,2,35
2026/2/1 15:00,42.4,1,-70,5G,,1548,52,36,48,15.71,15.37,15.41,2,35
2026/2/1 15:01,42.4,1,-70,5G,,962.4,52,36,48,16.53,15.63,15.49,3,35
2026/2/1 15:01,42.4,1,-70,5G,,1113.6,52,36,48,16.28,15.61,15.49,2,35
2026/2/1 15:01,42.4,1,-70,5G,,1389.6,52,36,48,16.1,15.58,15.48,3,35
2026/2/1 15:02,42.4,1,-70,5G,,1588.8,52,34,48,15.16,15.41,15.43,2,35
2026/2/1 15:02,42.4,1,-70,5G,,1519.2,52,34,48,15.62,15.5,15.46,2,35
2026/2/1 15:02,42.4,1,-70,5G,,1164,52,34,48,15.49,15.48,15.45,2,35
2026/2/1 15:03,45.9,1,-70,5G,,907.2,51,34,49,15.86,15.53,15.47,2,35
2026/2/1 15:03,45.9,1,-70,5G,,1567.2,51,34,49,15.71,15.51,15.46,2,35
2026/2/1 15:03,45.9,1,-70,5G,,1564.8,51,34,49,15.82,15.53,15.47,2,35
2026/2/1 15:04,45.9,1,-70,5G,,1425.6,51,34,49,15.34,15.42,15.43,2,35
2026/2/1 15:04,45.9,1,-70,5G,,1238.4,51,34,49,15.07,15.37,15.41,2,35
2026/2/1 15:04,45.9,1,-70,5G,,1113.6,51,34,49,14.82,15.31,15.4,2,35
2026/2/1 15:05,45.9,1,-70,5G,,1812,51,34,49,14.75,15.23,15.37,2,35
2026/2/1 15:05,45.9,1,-70,5G,,1872,51,34,49,15.09,15.3,15.39,3,35
2026/2/1 15:06,45.9,1,-67,5G,,744,51,34,49,15,15.28,15.38,2,35
2026/2/1 15:06,45.9,1,-67,5G,,2018.4,51,34,49,14.99,15.21,15.35,2,35
2026/2/1 15:06,45.9,1,-67,5G,,1989.6,51,34,49,14.75,15.15,15.33,1,35
2026/2/1 15:07,45.9,1,-67,5G,,916.8,51,34,49,17.19,15.69,15.5,1,35
2026/2/1 15:07,45.9,1,-67,5G,,1238.4,51,34,49,13.78,14.97,15.26,2,35
2026/2/1 15:07,45.9,1,-67,5G,,1248,51,34,49,13.63,14.92,15.25,2,35
2026/2/1 15:08,45.9,1,-67,5G,,1248,51,34,49,13.42,14.85,15.22,2,35
2026/2/1 15:08,41.6,1,-67,5G,,1660.8,44,28,56,12.03,14.25,15,1,34
2026/2/1 15:09,41.6,1,-67,5G,,1672.8,44,28,56,11.95,14.2,14.98,1,34
2026/2/1 15:09,45.5,1,-67,5G,,1747.2,44,28,56,12.99,14.36,15.02,2,34
2026/2/1 15:10,45.5,1,-67,5G,,880.8,44,28,56,14.37,14.49,15.03,2,34
2026/2/1 15:10,45.5,1,-67,5G,,787.2,44,28,56,14.37,14.49,15.03,2,34
2026/2/1 15:10,45.5,1,-67,5G,,734.4,44,28,56,15.3,14.69,15.09,2,34
2026/2/1 15:11,45.5,1,-70,5G,,832.8,44,28,56,15.1,14.72,15.07,2,34
2026/2/1 15:11,45.5,1,-70,5G,,1082.4,44,28,56,15.1,14.72,15.07,2,34
2026/2/1 15:11,45.5,1,-70,5G,,645.6,44,28,56,15.08,14.73,15.07,2,34
2026/2/1 15:12,45.5,1,-70,5G,,792,44,28,56,14.04,14.55,15,2,34
2026/2/1 15:12,45.5,1,-70,5G,,645.6,44,28,56,14.04,14.55,15,2,34
2026/2/1 15:12,45.5,1,-70,5G,,986.4,44,28,56,14.04,14.54,14.99,2,34
2026/2/1 15:13,45.5,1,-70,5G,,804,44,28,56,13.53,14.33,14.89,2,33
2026/2/1 15:13,45.5,1,-70,5G,,940.8,44,28,56,13.53,14.33,14.89,2,33
2026/2/1 15:13,45.5,1,-70,5G,,662.4,45,24,55,13.75,14.35,14.89,2,33
2026/2/1 15:14,45.5,1,-70,5G,,1084.8,45,24,55,14.23,14.41,14.89,2,33
2026/2/1 15:14,45.5,1,-70,5G,,756,45,24,55,14.53,14.47,14.9,2,33
2026/2/1 15:14,45.5,1,-70,5G,,748.8,45,24,55,14.29,14.43,14.88,2,33
2026/2/1 15:15,45.5,1,-70,5G,,693.6,45,24,55,14.54,14.51,14.89,2,33
2026/2/1 15:15,45.5,1,-70,5G,,662.4,45,24,55,14.54,14.51,14.89,2,33
2026/2/1 15:15,45.5,1,-70,5G,,676.8,45,24,55,14.82,14.56,14.9,2,33
2026/2/1 15:16,45.5,1,-70,5G,,1754.4,45,24,55,14.03,14.39,14.83,3,33
2026/2/1 15:16,45.5,1,-70,5G,,1464,45,24,55,13.87,14.35,14.81,3,33
2026/2/1 15:16,45.5,1,-70,5G,,631.2,45,24,55,14.16,14.4,14.82,3,33
2026/2/1 15:17,45.5,1,-70,5G,,724.8,45,24,55,14.14,14.33,14.78,2,33
2026/2/1 15:17,45.5,1,-70,5G,,823.2,45,24,55,14.04,14.31,14.77,2,33
2026/2/1 15:17,45.5,1,-70,5G,,746.4,45,24,55,14.12,14.32,14.76,2,33
2026/2/1 15:18,45.5,1,-70,5G,,792,44,24,56,14.97,14.44,14.78,2,33
2026/2/1 15:18,45.5,1,-70,5G,,1231.2,44,24,56,15.26,14.53,14.81,2,33
2026/2/1 15:18,45.5,1,-70,5G,,1022.4,44,24,56,15.85,14.67,14.85,2,33
2026/2/1 15:19,45.5,1,-70,5G,,772.8,44,24,56,16.55,15.09,14.99,2,33
2026/2/1 15:19,45.5,1,-70,5G,,801.6,44,24,56,16.03,15.01,14.96,2,33
2026/2/1 15:19,45.5,1,-70,5G,,926.4,44,24,56,15.77,14.99,14.96,2,33
2026/2/1 15:20,45.5,1,-70,5G,,801.6,44,24,56,15.84,15.17,15.02,2,33
2026/2/1 15:20,45.5,1,-70,5G,,835.2,44,24,56,15.79,15.18,15.03,2,33
2026/2/1 15:20,45.5,1,-70,5G,,1238.4,44,24,56,15.58,15.15,15.02,2,33
2026/2/1 15:21,45.5,1,-70,5G,,897.6,44,24,56,14.69,14.99,14.97,2,33
2026/2/1 15:21,45.5,1,-70,5G,,1029.6,44,24,56,14.6,14.96,14.96,2,33
2026/2/1 15:21,45.5,1,-70,5G,,1005.6,44,24,56,14.88,15.01,14.98,2,33
2026/2/1 15:22,45.5,1,-70,5G,,1752,44,24,56,14.55,14.9,14.94,1,33
2026/2/1 15:22,36.1,1,-70,5G,,1344,44,24,56,14.89,14.96,14.96,2,33
2026/2/1 15:22,36.1,1,-70,5G,,777.6,44,24,56,15.27,15.06,15,3,33
2026/2/1 15:23,36.1,1,-70,5G,,892.8,51,27,49,15.19,15.06,15,3,34
2026/2/1 15:23,36.1,1,-70,5G,,955.2,51,27,49,14.85,14.99,14.97,3,34
2026/2/1 15:23,36.1,1,-70,5G,,830.4,51,27,49,14.43,14.89,14.94,3,34
2026/2/1 15:24,36.1,1,-70,5G,,996,51,27,49,13.51,14.59,14.84,3,33
2026/2/1 15:24,36.1,1,-70,5G,,1176,51,27,49,13.32,14.49,14.8,3,33
2026/2/1 15:25,36.1,1,-70,5G,,876,51,27,49,13.28,14.44,14.78,3,33
2026/2/1 15:25,36.1,1,-70,5G,,900,51,27,49,14.08,14.46,14.77,3,33
2026/2/1 15:25,36.1,1,-70,5G,,849.6,51,27,49,13.7,14.36,14.73,3,33
2026/2/1 15:26,36.1,1,-70,5G,,1730.4,51,27,49,13.54,14.3,14.71,6,33
2026/2/1 15:26,36.1,1,-70,5G,,1425.6,46,24,54,13.55,14.23,14.67,3,34
2026/2/1 15:26,36.1,1,-70,5G,,880.8,46,24,54,14.32,14.38,14.71,3,34
2026/2/1 15:27,36.1,1,-70,5G,,897.6,46,24,54,14.52,14.42,14.72,3,34
2026/2/1 15:27,36.1,1,-70,5G,,631.2,58,31,42,15.7,14.73,14.81,3,34
2026/2/1 15:28,36.1,1,-70,5G,,820.8,58,31,42,16.09,14.85,14.85,3,34
2026/2/1 15:28,36.1,1,-70,5G,,1154.4,58,31,42,16.65,15.02,14.91,3,34
2026/2/1 15:28,36.1,1,-70,5G,,876,56,30,44,17.32,15.42,15.05,4,34
2026/2/1 15:29,36.1,1,-70,5G,,861.6,56,30,44,16.64,15.37,15.04,3,34
2026/2/1 15:29,36.1,1,-70,5G,,1082.4,56,30,44,15.91,15.26,15,3,34
2026/2/1 15:29,36.1,1,-70,5G,,1072.8,56,30,44,16.3,15.39,15.06,3,34
2026/2/1 15:30,36.1,1,-70,5G,,950.4,56,30,44,17.02,15.6,15.13,3,34
2026/2/1 15:30,36.1,1,-70,5G,,852,56,30,44,17.41,15.74,15.18,3,34
2026/2/1 15:30,36.1,1,-70,5G,,1137.6,56,30,44,16.73,15.78,15.22,3,34
2026/2/1 15:31,36.1,1,-70,5G,,693.6,56,30,44,16.38,15.75,15.22,3,34
2026/2/1 15:31,36.1,1,-70,5G,,758.4,56,30,44,16.14,15.73,15.22,3,34
2026/2/1 15:31,36.1,1,-70,5G,,772.8,56,30,44,16.08,15.77,15.25,3,34
2026/2/1 15:32,36.1,1,-70,5G,,1022.4,56,30,44,15.37,15.62,15.21,3,34
2026/2/1 15:32,36.1,1,-70,5G,,921.6,56,30,44,15.38,15.62,15.21,4,34
2026/2/1 15:33,36.1,1,-70,5G,,852,56,30,44,14.52,15.4,15.16,3,34
2026/2/1 15:33,36.1,1,-70,5G,,828,56,30,44,15.24,15.52,15.2,3,34
2026/2/1 15:33,36.1,1,-70,5G,,890.4,56,30,44,15.45,15.55,15.22,3,34
2026/2/1 15:34,36.1,1,-70,5G,,981.6,56,30,44,16.99,15.89,15.34,3,34
2026/2/1 15:34,36.1,1,-70,5G,,864,56,30,44,16.46,15.83,15.33,3,34
2026/2/1 15:34,36.1,1,-70,5G,,974.4,56,30,44,15.78,15.71,15.3,3,34
2026/2/1 15:35,36.1,1,-70,5G,,849.6,56,30,44,16.37,15.89,15.37,4,34
2026/2/1 15:35,36.1,1,-70,5G,,806.4,56,30,44,16.56,15.99,15.42,3,34
2026/2/1 15:35,36.1,1,-70,5G,,991.2,56,30,44,16.94,16.09,15.46,3,34
2026/2/1 15:36,36.1,1,-70,5G,,844.8,55,31,45,16.64,16.1,15.48,3,34
2026/2/1 15:36,36.1,1,-70,5G,,936,55,31,45,17.3,16.31,15.57,3,34
2026/2/1 15:36,36.1,1,-70,5G,,799.2,55,31,45,16.57,16.2,15.54,3,34
2026/2/1 15:37,36.1,1,-70,5G,,756,55,31,45,16.31,16.16,15.55,3,34
2026/2/1 15:37,36.1,1,-70,5G,,849.6,55,31,45,16.71,16.27,15.6,3,34
2026/2/1 15:37,36.1,1,-70,5G,,873.6,55,31,45,16.14,16.16,15.57,3,34
2026/2/1 15:38,36.1,1,-70,5G,,1051.2,55,31,45,16.48,16.24,15.61,3,34
2026/2/1 15:38,36.1,1,-70,5G,,648,55,31,45,15.51,16.04,15.56,4,35
2026/2/1 15:38,36.1,1,-70,5G,,897.6,55,31,45,15.56,16.04,15.57,3,35
2026/2/1 15:39,36.1,1,-70,5G,,1039.2,55,31,45,15.67,16.03,15.58,3,35
2026/2/1 15:39,36.1,1,-70,5G,,1238.4,55,31,45,16,16.04,15.59,3,35
2026/2/1 15:39,36.1,1,-70,5G,,897.6,55,31,45,17.96,16.45,15.73,3,35
2026/2/1 15:40,36.1,1,-70,5G,,1003.2,55,31,45,17.71,16.48,15.76,3,35
2026/2/1 15:40,36.1,1,-70,5G,,998.4,55,31,45,16.94,16.42,15.76,3,35
2026/2/1 15:41,36.1,1,-70,5G,,936,55,31,45,16.99,16.45,15.78,3,35
2026/2/1 15:41,36.1,1,-70,5G,,991.2,55,31,45,17.31,16.56,15.84,3,35
2026/2/1 15:41,36.1,1,-70,5G,,974.4,55,31,45,16.96,16.52,15.84,3,35
2026/2/1 15:42,36.1,1,-70,5G,,883.2,55,31,45,16.73,16.48,15.84,3,35
2026/2/1 15:42,36.1,1,-70,5G,,931.2,55,31,45,16.31,16.4,15.83,3,35
2026/2/1 15:43,36.1,1,-70,5G,,974.4,55,31,45,15.45,16.19,15.77,3,35
2026/2/1 15:43,36.1,1,-70,5G,,938.4,55,31,45,15.83,16.25,15.8,3,35
2026/2/1 15:43,36.1,1,-70,5G,,931.2,56,30,44,15.91,16.27,15.82,3,35
2026/2/1 15:44,36.1,1,-70,5G,,1080,55,30,45,15.37,16.08,15.77,3,35
2026/2/1 15:44,36.1,1,-70,5G,,789.6,55,30,45,16.26,16.26,15.83,3,35
2026/2/1 15:44,36.1,1,-70,5G,,1406.4,55,30,45,15.95,16.19,15.82,2,35
2026/2/1 15:45,36.1,1,-70,5G,,1183.2,55,30,45,14.32,15.76,15.68,1,35
2026/2/1 15:45,36.1,1,-70,5G,,1296,55,30,45,14.43,15.74,15.68,1,35
2026/2/1 15:45,36.1,1,-70,5G,,1495.2,55,30,45,13.68,15.48,15.59,1,35
2026/2/1 15:46,36.1,1,-70,5G,,1411.2,55,30,45,13.85,15.31,15.53,1,35
2026/2/1 15:46,36.1,1,-70,5G,,1296,55,30,45,13.8,15.25,15.51,1,35
2026/2/1 15:46,36.1,1,-70,5G,,1375.2,55,30,45,14,15.23,15.5,1,35
2026/2/1 15:47,36.1,1,-70,5G,,1168.8,55,30,45,13.25,14.9,15.38,1,35
2026/2/1 15:47,36.1,1,-70,5G,,1413.6,55,30,45,13.5,14.9,15.37,1,35
2026/2/1 15:47,36.1,1,-70,5G,,1404,55,30,45,13.14,14.76,15.32,1,35
2026/2/1 15:48,36.1,1,-70,5G,,1125.6,55,30,45,13.47,14.67,15.26,1,34
2026/2/1 15:48,36.1,1,-70,5G,,1389.6,37,22,63,13.62,14.66,15.26,1,34
2026/2/1 15:48,36.1,1,-70,5G,,1250.4,37,22,63,13.56,14.6,15.22,1,34
2026/2/1 15:49,36.1,1,-70,5G,,1118.4,37,22,63,12.74,14.28,15.09,1,34
2026/2/1 15:49,36.1,1,-70,5G,,1200,37,22,63,12.78,14.23,15.07,1,34
2026/2/1 15:49,36.1,1,-70,5G,,1094.4,37,22,63,12.54,14.11,15.02,2,34
2026/2/1 15:50,36.1,1,-70,5G,,1248,37,22,63,13.08,14.08,14.97,2,34
2026/2/1 15:50,36.1,1,-70,5G,,1176,37,22,63,12.6,13.95,14.92,2,34
2026/2/1 15:50,36.1,1,-70,5G,,1236,37,22,63,12.1,13.77,14.84,2,34
2026/2/1 15:51,36.1,1,-70,5G,,1008,37,22,63,11.37,13.4,14.68,2,34
2026/2/1 15:51,36.1,1,-70,5G,,1005.6,37,22,63,12.21,13.52,14.7,2,34
2026/2/1 15:51,36.1,1,-70,5G,,1248,37,22,63,12,13.41,14.65,2,34
2026/2/1 15:52,36.1,1,-70,5G,,1056,37,22,63,11.43,13.09,14.49,2,34
2026/2/1 15:52,36.1,1,-70,5G,,991.2,37,22,63,11.42,13.04,14.45,2,34
2026/2/1 15:52,36.1,1,-70,5G,,1248,37,22,63,11.2,12.94,14.41,2,33
2026/2/1 15:53,36.1,1,-70,5G,,1135.2,27,15,73,11.29,12.72,14.26,2,33
2026/2/1 15:53,36.1,1,-70,5G,,1128,27,15,73,11.17,12.65,14.22,2,33
2026/2/1 15:53,36.1,1,-70,5G,,1176,27,15,73,10.91,12.55,14.17,2,33
2026/2/1 15:54,36.1,1,-70,5G,,1303.2,27,15,73,10.63,12.28,14.02,2,33
2026/2/1 15:54,36.1,1,-70,5G,,1411.2,27,15,73,10.38,12.18,13.96,4,33
2026/2/1 15:54,36.1,1,-70,5G,,1639.2,27,15,73,10.48,12.14,13.93,2,33
2026/2/1 15:55,36.1,1,-70,5G,,1468.8,27,15,73,10.93,12.06,13.82,2,33
2026/2/1 15:55,36.1,1,-70,5G,,988.8,27,15,73,10.86,12.01,13.78,2,33
2026/2/1 15:55,36.1,1,-70,5G,,1058.4,27,15,73,10.72,11.94,13.74,2,33
2026/2/1 15:56,36.1,1,-70,5G,,1380,27,15,73,10.87,11.82,13.62,2,33
2026/2/1 15:56,36.1,1,-70,5G,,1639.2,27,15,73,10.74,11.76,13.59,2,33
2026/2/1 15:56,36.1,1,-70,5G,,921.6,27,15,73,10.92,11.77,13.57,3,33
2026/2/1 15:57,36.1,1,-70,5G,,1255.2,19,11,81,10.66,11.56,13.41,2,33
2026/2/1 15:57,36.1,1,-70,5G,,1255.2,19,11,81,10.8,11.56,13.39,2,33
2026/2/1 15:58,36.1,1,-70,5G,,1317.6,19,11,81,10.75,11.52,13.36,2,32
2026/2/1 15:58,36.1,1,-70,5G,,1303.2,19,11,81,10.6,11.38,13.23,2,32
2026/2/1 15:58,36.1,1,-67,5G,,1452,19,11,81,10.8,11.4,13.22,2,32
2026/2/1 15:59,36.1,1,-67,5G,,1272,19,11,81,11.11,11.45,13.21,2,32
2026/2/1 15:59,36.1,1,-77,5G,,1639.2,19,11,81,10.55,11.26,13.06,2,32
2026/2/1 15:59,36.1,1,-76,5G,,1339.2,19,11,81,11.22,11.38,13.08,2,32
2026/2/1 16:00,36.1,1,-76,5G,,1356,19,11,81,11.12,11.36,13.07,2,32
2026/2/1 16:00,36.1,1,-76,5G,,1120.8,19,11,81,10.91,11.27,12.96,2,32
2026/2/1 16:01,36.1,1,-71,5G,,1286.4,19,11,81,10.92,11.26,12.94,2,32
2026/2/1 16:01,36.1,1,-71,5G,,1123.2,19,11,81,11.01,11.27,12.92,2,32
2026/2/1 16:01,36.1,1,-64,5G,,1159.2,19,11,81,10.79,11.19,12.81,2,32
2026/2/1 16:02,36.1,1,-64,5G,,1639.2,19,11,81,10.89,11.2,12.8,2,32
2026/2/1 16:02,36.1,1,-64,5G,,1255.2,19,11,81,11.22,11.26,12.81,2,32
2026/2/1 16:02,36.1,1,-64,5G,,1430.4,19,11,81,11,11.19,12.7,2,31
2026/2/1 16:03,36.1,1,-64,5G,,1130.4,19,11,81,10.92,11.17,12.68,2,31
2026/2/1 16:03,36.1,1,-69,5G,,1190.4,19,11,81,11.01,11.18,12.68,2,31
2026/2/1 16:04,36.1,1,-69,5G,,1231.2,22,13,78,10.75,11.09,12.57,2,31
2026/2/1 16:04,36.1,1,-69,5G,,1106.4,22,13,78,10.87,11.1,12.56,2,31
2026/2/1 16:04,36.1,1,-69,5G,,1396.8,22,13,78,11.68,11.27,12.61,2,31
2026/2/1 16:05,36.1,1,-69,5G,,1334.4,22,13,78,11.49,11.27,12.54,2,31
2026/2/1 16:05,36.1,1,-69,5G,,861.6,22,13,78,11.18,11.21,12.5,2,31
2026/2/1 16:05,36.1,1,-69,5G,,1272,22,13,78,11.18,11.21,12.5,2,31
2026/2/1 16:06,36.1,1,-69,5G,,1356,22,13,78,10.56,11.05,12.37,2,31
2026/2/1 16:06,36.1,1,-69,5G,,1408.8,22,13,78,10.4,11,12.34,2,31
2026/2/1 16:06,36.1,1,-69,5G,,1428,22,13,78,10.4,11,12.34,2,31
2026/2/1 16:07,36.1,1,-69,5G,0,1562.4,22,13,78,10.1,10.83,12.21,3,31
2026/2/1 16:07,36.1,1,-69,5G,0,1492.8,22,13,78,10.24,10.83,12.2,3,31
2026/2/1 16:07,36.1,1,-69,5G,,1255.2,22,13,78,10.24,10.83,12.2,3,31
2026/2/1 16:08,36.1,1,-69,5G,0,1382.4,22,13,78,10.05,10.69,12.07,3,31
2026/2/1 16:08,35.7,1,-70,5G,,1579.2,19,11,81,10.44,10.75,12.07,3,31
2026/2/1 16:08,35.7,1,-70,5G,,1476,19,11,81,10.44,10.75,12.07,1,31
2026/2/1 16:09,40.8,1,-70,5G,,1639.2,19,11,81,13.34,11.56,12.28,1,31
2026/2/1 16:09,40.8,1,-70,5G,,1639.2,19,11,81,13.29,11.61,12.29,1,32
2026/2/1 16:09,40.8,1,-70,5G,0,1627.2,19,11,81,13.29,11.61,12.29,1,32
2026/2/1 16:10,43.9,1,-70,5G,,1720.8,19,11,81,13.01,11.81,12.32,1,32
2026/2/1 16:10,43.9,0,-70,5G,,1639.2,19,11,81,13.01,11.81,12.32,1,32
2026/2/1 16:10,43.9,1,-70,5G,,1639.2,19,11,81,12.93,11.81,12.32,6,32
2026/2/1 16:10,43.5,1,-70,5G,,1936.8,19,11,81,13.1,11.87,12.33,5,32
2026/2/1 16:11,43.5,1,-70,5G,,1281.6,19,11,81,12.4,11.93,12.33,1,32
2026/2/1 16:11,43.5,0,-70,5G,,1264.8,19,11,81,12.93,12.05,12.37,1,32
2026/2/1 16:11,43.5,1,-70,5G,,1231.2,19,11,81,13.26,12.13,12.39,1,32
2026/2/1 16:11,43.5,1,-70,5G,,1032,19,11,81,13.26,12.13,12.39,1,32
2026/2/1 16:12,43.5,1,-70,5G,,1344,19,11,81,12.12,12,12.33,2,32
2026/2/1 16:12,43.5,1,-70,5G,,1365.6,19,11,81,12.11,12,12.33,1,32
