Timestamp,Screen_Brightness,Screen_On,RSRP_dBm,Network_Type,WiFi_RSSI,CPU_Freq_Avg_MHz,CPU_Total%,CPU_User%,CPU_Idle%,Load1min,Load5min,Load15min,Wakelock_Count
2026/01/30 18:01:00,22.4,1,,Wi-Fi,-28,1593.6,55,33,45,14.59,14.31,13.82,2
2026/01/30 18:01:12,22.4,1,,Wi-Fi,-28,1382.4,55,33,45,14.57,14.32,13.83,2
2026/01/30 18:01:25,22.4,1,,Wi-Fi,-26,1560.0,55,33,45,14.16,14.24,13.81,2
2026/01/30 18:01:39,22.4,1,,Wi-Fi,-26,1572.0,55,33,45,14.03,14.21,13.81,2
2026/01/30 18:03:42,22.4,1,,Wi-Fi,-28,1644.0,44,30,56,14.94,14.27,13.87,5
2026/01/30 18:03:55,22.4,1,,Wi-Fi,-28,1437.6,44,30,56,14.8,14.26,13.87,2
2026/01/30 18:04:09,22.4,1,,Wi-Fi,-26,1363.2,44,30,56,14.17,14.15,13.84,2
2026/01/30 18:04:22,22.4,1,,Wi-Fi,-28,1663.2,44,30,56,13.85,14.08,13.82,2
2026/01/30 18:04:35,22.4,1,,Wi-Fi,-28,1428.0,43,29,57,14.02,14.11,13.83,2
2026/01/30 18:04:55,22.4,1,,Wi-Fi,-27,1612.8,43,29,57,14.21,14.15,13.85,2
2026/01/30 18:08:00,22.4,1,,Wi-Fi,-26,1476.0,45,30,55,13.62,14.0,13.86,2
2026/01/30 18:11:04,22.4,1,,Wi-Fi,-26,1375.2,43,29,57,13.91,14.03,13.9,2
2026/01/30 18:14:09,22.4,1,,Wi-Fi,-27,1478.4,42,28,58,13.2,13.75,13.82,2
2026/01/30 18:17:14,22.4,1,,Wi-Fi,-28,1372.8,43,29,57,13.66,13.68,13.78,2
2026/01/30 18:20:20,22.4,1,,Wi-Fi,-28,1416.0,49,32,51,13.7,14.11,13.95,2
2026/01/30 18:23:29,22.4,1,,Wi-Fi,-26,1576.8,46,33,54,15.17,13.92,13.85,2
2026/01/30 18:26:34,22.4,1,,Wi-Fi,-28,1452.0,39,28,61,13.06,13.57,13.74,2
2026/01/30 18:29:39,22.4,1,,Wi-Fi,-27,1420.8,42,30,58,13.47,13.24,13.56,3
2026/01/30 18:32:45,22.4,1,,Wi-Fi,-28,1425.6,45,33,55,12.68,13.07,13.44,3
2026/01/30 18:35:49,22.4,1,,Wi-Fi,-28,1260.0,46,32,54,13.06,13.45,13.55,3
2026/01/30 18:38:55,22.4,1,,Wi-Fi,-28,1413.6,39,27,61,13.25,13.33,13.47,2
2026/01/30 18:42:00,43.1,1,,Wi-Fi,-26,1416.0,39,26,61,12.36,12.85,13.25,2
2026/01/30 18:45:30,43.1,1,,Wi-Fi,-26,1953.6,37,25,63,13.38,13.11,13.27,2
2026/01/30 18:48:35,43.1,1,,Wi-Fi,-27,2059.2,43,29,57,12.75,12.86,13.14,2
2026/01/30 18:51:40,46.7,1,,Wi-Fi,-27,1329.6,43,28,57,12.74,12.83,13.08,2
2026/01/30 18:54:45,46.7,1,,Wi-Fi,-27,818.4,42,27,58,12.78,12.88,13.06,3
2026/01/30 18:57:51,46.7,1,,Wi-Fi,-28,1044.0,35,22,65,12.4,12.63,12.92,3
2026/01/30 19:00:56,46.7,1,,Wi-Fi,-26,1958.4,40,27,60,12.92,12.81,12.94,2
2026/01/30 19:04:01,46.7,1,,Wi-Fi,-26,801.6,41,26,59,12.66,12.95,12.99,2
2026/01/30 19:07:06,46.7,1,,Wi-Fi,-28,1420.8,34,19,66,12.31,12.69,12.88,2
2026/01/30 19:10:11,46.7,1,,Wi-Fi,-28,614.4,36,20,64,13.25,12.94,12.94,2
2026/01/30 19:13:16,46.7,1,,Wi-Fi,-26,926.4,32,18,68,11.78,12.42,12.74,2
2026/01/30 19:16:21,46.7,1,,Wi-Fi,-28,880.8,32,18,68,11.55,12.24,12.62,2
2026/01/30 19:19:25,46.7,1,,Wi-Fi,-27,794.4,33,19,67,12.38,12.32,12.59,2
2026/01/30 19:22:30,46.7,1,,Wi-Fi,-26,631.2,34,20,66,12.51,12.58,12.65,2
2026/01/30 19:25:35,46.7,1,,Wi-Fi,-28,1116.0,35,20,65,12.34,12.61,12.67,2
2026/01/30 19:28:40,46.7,1,,Wi-Fi,-26,679.2,35,20,65,12.33,12.43,12.58,2
2026/01/30 19:31:44,46.7,1,,Wi-Fi,-27,1118.4,36,21,64,12.99,12.78,12.7,2
2026/01/30 19:34:49,2.0,1,,Wi-Fi,-28,1672.8,42,27,58,14.77,13.41,12.94,3
2026/01/30 19:37:54,45.1,1,,Wi-Fi,-28,1358.4,47,32,53,14.18,13.94,13.25,2
2026/01/30 19:40:58,45.1,1,,Wi-Fi,-26,1824.0,46,31,54,13.66,13.73,13.29,2
2026/01/30 19:44:02,45.1,1,,Wi-Fi,-27,1598.4,38,21,62,13.69,13.8,13.4,2
2026/01/30 19:47:08,45.1,1,,Wi-Fi,-26,1977.6,46,31,54,13.64,13.64,13.4,2
2026/01/30 19:50:13,45.5,1,,Wi-Fi,-26,1929.6,46,31,54,13.22,13.72,13.5,2
2026/01/30 19:53:21,45.5,1,,Wi-Fi,-28,1358.4,45,31,55,13.33,13.63,13.51,2
2026/01/30 19:56:26,45.5,1,,Wi-Fi,-26,2032.8,40,24,60,14.09,13.62,13.51,2
2026/01/30 19:59:31,45.5,1,,Wi-Fi,-27,1797.6,41,25,59,13.41,13.43,13.45,3
2026/01/30 20:02:36,45.5,1,,Wi-Fi,-27,1934.4,37,21,63,14.03,13.75,13.57,2
2026/01/30 20:05:41,36.9,1,,Wi-Fi,-27,1260.0,37,21,63,13.74,14.08,13.75,0
2026/01/30 20:08:45,44.7,1,,Wi-Fi,-27,1082.4,37,22,63,13.72,13.91,13.74,2
2026/01/30 20:11:50,44.7,1,,Wi-Fi,-28,1065.6,39,26,61,13.42,13.77,13.73,2
2026/01/30 20:14:56,44.7,1,,Wi-Fi,-28,1204.8,45,31,55,13.52,13.68,13.7,2
2026/01/30 20:18:01,44.7,1,,Wi-Fi,-27,1332.0,39,23,61,12.23,12.92,13.39,2
2026/01/30 20:21:06,44.7,1,,Wi-Fi,-27,1188.0,43,26,57,14.59,13.58,13.56,2
